x	y	aper	diag	Ha	Hb	OIII	SII	NIIa	SIIa	SIIb	NII	dens_5000.0	dens_10000.0	dens_30000.0	dens_50000.0	vel
563.8947	693.787	4.8287885	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	8.426792942427393e-17	3.418844699412068e-17	1.188541424284833e-16	1.1134713867592845e-16	1.3093902389209512e-16	5.908310489883858e-17	5.226403377708986e-17	1.752189065728864e-16	313.00499856746706	412.04947242280326	581.9062308640172	729.8910295640155	nan
529.6716	688.8805	2.714	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.3105533663298905e-17	4.703775385138324e-18	4.7624972235624785e-18	1.6999315105408182e-17	1.5809268862554406e-17	1.1167542169398947e-17	5.831772936009233e-18	2.1155517442197728e-17	nan	nan	nan	nan	140.5428018649335
874.1865	684.7528	3.934	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	6.087799004708522e-17	1.167718056091573e-17	6.752307687623601e-17	2.783417235083082e-17	4.628806083403894e-17	1.5117412663767672e-17	1.271675968706315e-17	6.194137672359103e-17	238.84782133044254	310.6498196571481	422.1296889460371	521.1497875874616	175.83063465250987
735.2985	663.73661	3.4122897	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.0352231609920964e-17	7.795318290857107e-18	4.8043000018326424e-17	3.4192913326371864e-17	3.911280815960722e-17	2.1128599264812855e-17	1.3064314061559012e-17	5.233965608579112e-17	nan	nan	nan	nan	nan
135.9843	682.1062	5.8666417	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.5280386858868293e-16	2.9090261734807643e-17	3.670276861650874e-17	4.9762826455308474e-17	4.960085098713973e-16	2.223749291541681e-17	2.752533353989166e-17	6.637445901699576e-16	1140.5541600960669	1537.0306249991825	2356.8936664016164	3030.88570959951	nan
591.98199	680.74929	3.8445766	['' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	7.113352329165043e-17	1.692507022714656e-17	3.7170110428339054e-17	1.2847148206344753e-17	2.2146198147524226e-17	7.932831807375546e-18	4.9143163989692085e-18	2.9635417378347675e-17	nan	nan	nan	nan	169.0234991845501
1172.6028	646.8896	3.373	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.3680908600988781e-16	3.1020453043532536e-17	6.317719675446177e-17	1.2340001218122263e-16	1.0758148383421062e-16	5.857587230683306e-17	6.482413987438958e-17	1.4396250563509088e-16	773.0138897992321	1041.7269637340949	1584.1751261842526	2032.584972953313	131.76589383657932
1163.7483	660.108	2.038	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	4.459012066831071e-17	9.960377061127692e-18	2.0693657463499074e-17	1.5535472882517815e-17	1.812875972741286e-17	9.902716839524778e-18	5.632756042993037e-18	2.425939465974305e-17	nan	nan	nan	nan	125.41012886844148
1219.0594	675.4482	3.364	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.8923192660832063e-17	1.0629092380597608e-17	6.617254439089587e-18	1.4723813027940812e-17	8.509332391582547e-18	9.748806724026557e-18	4.975006303914256e-18	1.1386948466540013e-17	nan	nan	nan	nan	109.75225898131274
317.58014	644.10059	4.6923028	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	7.512680672244852e-17	1.5795345505023552e-17	1.4582107617470424e-16	2.181013101220163e-16	1.6717996378558913e-16	1.2812937250077623e-16	8.997193762124006e-17	2.237155095912863e-16	33.265773171295514	27.918863847492663	nan	nan	nan
303.49151	631.77064	6.5292338	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.7320125480507833e-15	3.3685275840384003e-16	2.328339067453293e-16	1.0009789183681252e-15	8.805497233412464e-16	5.885110347078955e-16	4.124678836602296e-16	1.1783267899878193e-15	31.83997012733622	23.95026619987486	nan	nan	90.07155083325061
766.65999	647.67828	6.6621719	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.826633275944437e-16	4.090904492904794e-17	2.0396857847165973e-17	1.4767696589891765e-16	2.1309539501668953e-16	9.370425395063499e-17	5.397271194828265e-17	2.8515824389611775e-16	nan	nan	nan	nan	128.41088135226175
1189.2068	637.1384	3.23	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.1677458686450672e-17	6.360742482166831e-18	4.237712508626387e-18	9.783448652456077e-18	7.881202390000385e-18	5.462227309832192e-18	4.321221342623885e-18	1.0546402624732368e-17	161.02620275609394	204.8961925303414	244.6909006601087	291.1130451337842	104.17723719324985
206.5941	627.9272	4.8861525	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.084720903329138e-17	1.4556067168052562e-17	8.154599074386026e-17	6.738253476871748e-17	5.526903128457851e-17	3.792587742429458e-17	2.94566573444229e-17	7.395945793064016e-17	138.13672512715183	171.96260170078793	196.1141445827077	227.4050981431572	222.83986773747813
800.3797	628.7206	2.555	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.5277147526759244e-17	2.5288551259767086e-18	3.771065759076379e-18	7.958160302914013e-18	9.481565707399627e-18	4.84749943812412e-18	3.1106608647898927e-18	1.2687963652597804e-17	nan	nan	nan	nan	122.35224712825223
542.2022	623.8607	5.0593748	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	8.403601492208581e-17	3.1800251335680085e-17	5.415655639868155e-17	1.144306491718178e-16	1.2151227314138551e-16	6.550249203631314e-17	4.892815713550467e-17	1.6260429474841114e-16	95.1912234049912	113.42186641212268	99.45391383925511	99.45391383925511	nan
186.3386	624.162	7.182919	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.8921487402364035e-16	6.28517327112438e-17	1.6099625192240432e-16	5.4826513359068837e-17	6.921646982887144e-17	3.1914209457694924e-17	2.2912303901373915e-17	9.26235265832176e-17	55.053480449463954	57.518791179702525	6.7233575364993365	nan	161.41586498074406
1161.9434	610.4167	2.507	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.1544683874583295e-17	3.3259750875855455e-18	2.59664476707419e-18	9.259883220196891e-18	1.2456291289912497e-17	5.3925847191348474e-18	3.8672985010620435e-18	1.666865747808282e-17	53.73883469527926	55.053480449463954	3.562247890262442	nan	123.6355310944461
1118.2784	616.0994	2.914	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.6461289206962537e-17	7.688920666172999e-18	2.1337672792384603e-17	1.737889441349485e-17	1.4003750668906385e-17	1.0042678538795184e-17	7.336215874699664e-18	1.8739423948563867e-17	73.18921461198543	79.89084732933348	45.20353656360243	31.83997012733622	128.7658603288815
1105.3378	609.8038	2.647	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	7.237168068623396e-17	1.3607730193180568e-17	3.4450338411578214e-17	1.428209576357913e-17	2.946558131877269e-17	9.011758990033818e-18	5.270336773545314e-18	3.943000937951477e-17	nan	nan	nan	nan	201.8136898512552
1186.4435	608.1395	2.867	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.0494618944373142e-17	3.2573613146611817e-18	1.8162292053010083e-18	8.681218047772492e-18	7.364072636581435e-18	4.200421273996037e-18	4.480796773776455e-18	9.854394182504741e-18	677.8168903807016	910.6823670866469	1377.5903602488895	1766.1907215117096	108.13215012752218
739.1319	587.8517	5.0804545	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.4569342956187171e-16	4.9893514388481144e-17	2.929814832321087e-17	1.275289484167824e-16	1.2015882905478006e-16	7.539948927380293e-17	5.212945914297948e-17	1.607931540669442e-16	18.822313745983234	6.7233575364993365	nan	nan	122.99310641006105
997.2282	593.3935	6.7547259	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	6.423819701161803e-17	2.1326831800958505e-17	2.4453508901960953e-17	5.04510838518357e-17	5.784146691942348e-17	3.0442602413620786e-17	2.0008481438214912e-17	7.740181870108639e-17	nan	nan	nan	nan	137.68161515155552
826.3754	579.4207	2.571	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.2418141493397783e-16	4.705281381682284e-17	2.5406994507012733e-16	3.2878216157365005e-16	4.0936311055956945e-16	1.696760177417482e-16	1.5910614383190182e-16	5.477981620103833e-16	408.33176099363124	544.4870253590188	796.7241227971821	1006.1555703781562	nan
747.7445	573.3961	5.882642	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.7182331289490894e-16	5.537975064225281e-17	1.0995601209314688e-16	1.3382702507074e-16	1.3269510329423252e-16	7.882777638175283e-17	5.499924868898717e-17	1.7756884247092129e-16	26.722234481547595	18.822313745983234	nan	nan	139.968385169856
912.4048	566.1371	2.335	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.754414919212238e-18	1.2380875234471772e-18	2.1387686587738497e-17	2.4684356232225185e-18	2.9970476297158005e-18	1.768702015222732e-18	6.997336079997865e-19	4.010564559106709e-18	nan	nan	nan	nan	487.65130715348977
503.891	566.4429	2.894	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.737037396044526e-17	2.506718896644195e-18	3.0842591825057625e-18	5.0349616815302734e-18	5.2628898532631635e-18	3.1768202661673854e-18	1.8581414153628885e-18	7.04265067885527e-18	nan	nan	nan	nan	139.5379774685648
575.5351	563.088	4.4628831	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.3123594568859844e-16	3.4393300156099155e-17	7.533158301113324e-17	2.1958179931102916e-16	2.035663479510382e-16	1.2673587439556648e-16	9.284592491546271e-17	2.7240674202986776e-16	75.2065539109328	85.31678524172806	52.69383530906085	40.51445378273449	nan
716.8601	552.1292	3.678	['' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	8.248046688525709e-17	2.1145034976353616e-17	1.0116483261887302e-16	8.165379112075035e-18	2.033111652452535e-17	6.057030993334178e-18	2.1083481187408575e-18	2.72065263734438e-17	nan	nan	nan	nan	nan
666.9598	550.4554	3.753	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	7.831290551777892e-18	3.678486309446934e-18	3.776978723736936e-18	6.437313911664778e-18	6.058564892967097e-18	4.59703829882937e-18	1.8402756128354077e-18	8.10740056242819e-18	nan	nan	nan	nan	136.24392715784737
752.5032	539.4824	2.557	['' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.912035851945511e-17	1.384674687071615e-18	1.7866591814282786e-17	3.83991580066867e-18	5.829195314234848e-18	2.1018282145881175e-18	1.738087586080553e-18	7.800464665153843e-18	217.00171173160047	279.90122375320294	370.14423269042226	450.7994247138622	170.30145932637944
854.5373	542.0718	4.6222861	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.667477101735205e-16	2.854449132639891e-17	8.436903061922904e-17	2.271013720011552e-16	2.3565587948394906e-16	1.2830975611087285e-16	9.879161589028236e-17	3.1534804753605804e-16	129.0588081686739	161.02620275609394	171.96260170078793	196.1141445827077	nan
155.7084	541.1522	4.5655565	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	4.518270333094373e-17	2.1066286494233234e-17	2.115696282666323e-17	1.309287062016358e-17	1.7028645111139553e-17	1.2261560288452314e-17	8.313103317112654e-19	2.2787252326322948e-17	nan	nan	nan	nan	135.4320249020624
702.0417	537.3962	4.0937768	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.4827559912697005e-17	2.223741157432155e-18	3.2906123060915957e-17	7.172011618939298e-18	1.7074053008059222e-17	3.612549290588165e-18	3.5594623283511324e-18	2.2848015892535225e-17	501.83590264719095	668.6642211455113	997.0775437967225	1271.59942208874	nan
752.3372	525.2401	1.987	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	8.046079080485111e-17	2.2463656043335077e-17	2.847930119097423e-17	1.0778993768729394e-16	8.57842644779171e-17	6.254111215093148e-17	4.524882553636247e-17	1.1479408182671941e-16	62.785548240504255	67.04974743148651	23.95026619987486	1.8873918221350972	121.70913145059957
633.89336	523.97328	7.5862003	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.9392379215690744e-16	4.984832893578879e-17	1.235772292169405e-16	3.8156647456075894e-16	3.778876469884248e-16	2.2480744195999475e-16	1.5675903260076415e-16	5.056785849211605e-16	26.722234481547595	18.015571269408635	nan	nan	169.03380446697756
918.09402	521.21649	4.1202231	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.8122245534021738e-16	3.9705637499385994e-17	8.599982178008402e-17	4.714325502825499e-17	6.97623293683863e-17	2.795206102393049e-17	1.9191194004324495e-17	9.335398041442221e-17	12.689610031679221	nan	nan	nan	145.6604852422019
788.39456	508.40124	4.607	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.0577087460747301e-16	4.9209878086572403e-17	6.541435323552876e-17	9.129009799740625e-17	8.360648468766009e-17	5.2176448008765126e-17	3.9113649988641135e-17	1.118798383700107e-16	99.45391383925511	118.50093029739635	108.56049609166693	113.42186641212268	135.3674434676315
243.9178	518.5951	4.7806896	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.2264418691109647e-16	3.874654474352694e-17	1.1241617022210183e-16	6.190990066183715e-17	6.686232946126474e-17	3.602238236857165e-17	2.58875182932655e-17	8.947328237893007e-17	55.053480449463954	57.518791179702525	9.338421748309242	nan	161.10369582397863
254.4377	517.1677	4.3907716	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.4997658099330089e-16	5.676178199576739e-17	8.609990064641038e-17	1.3042818057371363e-16	8.88843187740916e-17	7.444500861556104e-17	5.598317195815259e-17	1.1894248699995415e-16	103.90748878039275	123.52722347983715	113.42186641212268	123.80743612809675	99.42949083815603
223.109	516.9562	3.6705405	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	2.848049143587257e-17	3.048124231134227e-18	3.3099456072488465e-18	1.122583267033584e-17	1.604239805054542e-17	4.1928573885932606e-18	7.032975281742579e-18	2.1467484342483108e-17	3611.3488383487056	4775.684531935646	7067.670807798985	8959.28941439729	130.9016939689676
575.84914	504.82476	6.3288648	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.2786309691023566e-16	6.827774964592012e-17	1.1519703260042763e-16	1.457559797044731e-16	1.2650610584943132e-16	8.719474540825368e-17	5.856123429621942e-17	1.6928690074853518e-16	nan	nan	nan	nan	113.20358661022834
647.0827	508.1435	4.7384167	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.0900145087251647e-16	3.553368968560046e-17	5.828781390776324e-17	1.4534856700770141e-16	1.5297385190576343e-16	8.205416225650134e-17	6.329440475120008e-17	2.0470529158105853e-16	132.2160521833825	161.02620275609394	179.66313659361543	204.8961925303414	nan
356.692	508.5046	5.6434978	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	4.732440919059269e-17	9.936532500095731e-18	2.0921009800868864e-17	2.6236403261812288e-17	2.6276374928855357e-17	1.4169062837426818e-17	1.206734042438547e-17	3.5162303390373714e-17	257.1976070441139	335.52803401966696	458.35262317870513	573.6152510448682	122.84121033370371
1059.2629	504.5742	4.5479368	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	4.3320367015535684e-17	6.95661458912939e-18	1.5288011324995557e-17	2.0161431214305543e-17	2.3752989449021243e-17	1.2641742643813057e-17	7.519688570492485e-18	3.178558015313012e-17	nan	nan	nan	nan	126.45831943261258
794.9932	495.6989	2.064	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.874197034006976e-17	5.252654208365001e-18	1.4177317512164943e-17	2.2732908620742785e-17	2.6421415910794344e-17	1.260935767165397e-17	1.0123550949088815e-17	3.53563931392369e-17	179.66313659361543	228.61057390671976	284.5910023501971	343.7362601160293	nan
724.42387	485.31806	4.7729365	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.3221019464936486e-16	3.56707933695132e-17	3.9306036611541045e-17	4.135966884456984e-17	6.031811046445133e-17	2.45182807298841e-17	1.6841388114685736e-17	8.071599320026542e-17	12.689610031679221	nan	nan	nan	138.32795588306115
503.997	484.145	2.814	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.568399976944751e-17	2.1946856373400713e-18	8.929742927140768e-18	1.018149745740125e-17	1.2186027871105488e-17	7.31469232071157e-18	2.8668051366896814e-18	1.63069985980759e-17	nan	nan	nan	nan	143.1567701346762
496.9995	482.2757	3.149	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	6.174125931993785e-18	2.760661341936211e-18	1.2217687217087637e-17	6.305343542843306e-18	6.811480273532343e-18	3.811501003062531e-18	2.4938425397807758e-18	9.114930676852049e-18	nan	nan	nan	nan	230.17259720396325
893.597	471.3888	4.9377822	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.0953200022498689e-16	1.9969553848966028e-17	1.084994811638592e-16	1.1955615604376786e-16	1.360554191065356e-16	6.585310129347032e-17	5.370305475029754e-17	1.8206552226026003e-16	198.79855305103075	254.87704471541718	329.0033932901496	404.0368043362128	nan
848.4974	464.33156	6.6477496	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.5177801321333776e-16	6.048583303382078e-17	4.503497054686261e-17	2.1033720821445524e-16	1.5832750363537615e-16	1.2777124559314908e-16	8.256596262130613e-17	2.1186939724147516e-16	nan	nan	nan	nan	100.92442775796863
371.3571	467.077	4.1172732	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	4.815969989679986e-17	1.4870698847511724e-17	3.18721686353958e-17	2.7859952156169804e-17	3.399335233195969e-17	1.8484554749322564e-17	9.37539740684724e-18	4.5488944772196673e-17	nan	nan	nan	nan	149.87819903415152
241.13367	460.54391	8.5164995	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	8.145947535500448e-16	2.1157167595267943e-16	2.3451995436133103e-16	2.290537026497193e-16	2.9113264622776115e-16	1.3869858523409815e-16	9.035511741562115e-17	3.8958549119579087e-16	nan	nan	nan	nan	132.31058869517477
891.8071	1061.4457	4.5801646	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.78420088057632e-16	5.204389279992039e-17	9.366943074293247e-17	3.5022239950332557e-17	7.475643615344302e-17	2.2989517558346213e-17	1.2032722391986343e-17	1.000369531766676e-16	nan	nan	nan	nan	nan
925.0764	1103.9608	2.814	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.0826261513217386e-17	2.9939398912990075e-18	2.952204044394738e-17	2.6481128480032438e-17	1.572614158730869e-17	1.4949431558380823e-17	1.1531696921651617e-17	2.1044278868379264e-17	132.2160521833825	161.02620275609394	179.66313659361543	204.8961925303414	299.13230660015233
234.15252	439.91238	6.3950885	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' '']	2.2712620943064284e-16	5.950248909760553e-17	6.719587245822937e-17	8.072967914505905e-17	6.171121823417198e-17	4.8271742906032557e-17	3.2457936239026504e-17	8.25802107031376e-17	nan	nan	nan	nan	167.97237162741126
734.809	1072.8645	2.607	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.951496796872292e-17	6.1397338535822785e-18	6.717663164180162e-18	9.306732656229736e-18	8.451732538907372e-18	6.655253434194455e-18	2.6514792220352817e-18	1.1309869969202038e-17	nan	nan	nan	nan	103.63504196889983
710.5667	1149.0078	3.025	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	4.3180292665006944e-17	1.1257466946845661e-17	6.42788004393059e-18	1.9798382257298192e-17	2.3829682386466336e-17	1.05713857900156e-17	9.226996467282591e-18	3.188820847768573e-17	292.4352812676792	383.809561664349	537.1347304889923	673.7336716073363	115.07796695453722
706.4806	1256.4927	6.1914317	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.710891279769826e-16	9.169696775635111e-17	8.751004601512033e-17	1.9382226142179475e-16	1.3254369288048894e-16	1.203717639592914e-16	7.345049746250335e-17	1.7736622932816745e-16	nan	nan	nan	nan	96.43932364958305
927.1686	1254.6726	4.693015	['SII-NII' 'NII-OIII' '' 'NII-SII-OIII' '']	1.3841311783456162e-16	2.2846460478622357e-17	2.133597732079077e-17	3.0712649051910955e-17	8.85351911572403e-17	1.5842083615596273e-17	1.4870565436314682e-17	1.184752942757324e-16	410.80648948430144	546.1344873638341	796.7241227971821	1013.7836977096638	nan
668.6696	1271.286	4.8294806	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	6.841859843302954e-17	6.452384832625548e-18	2.3989752435387994e-17	1.3477977723272188e-17	3.695881729489018e-17	8.224076212322578e-18	5.2539015109496084e-18	4.9457246297898306e-17	nan	nan	nan	nan	nan
651.283	1189.9491	2.805	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	4.560518780885862e-17	9.216915681759823e-18	4.806166351732907e-17	5.3046229226467625e-17	3.696135470560711e-17	3.078967048324154e-17	2.2256558743226086e-17	4.946064178931204e-17	61.56462747162732	67.04974743148651	23.95026619987486	1.0	161.87254344786172
853.86991	1188.3483	6.3817479	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	2.1108856776389976e-16	6.293951505924721e-17	1.0087484581803539e-16	5.167723087067415e-17	6.577330067719109e-17	3.224565068087213e-17	1.9431580189802024e-17	8.801597479330885e-17	nan	nan	nan	nan	140.07539572218872
1002.8945	1098.1075	2.225	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.2764487153987764e-17	2.3826903543044975e-18	2.2151001604100597e-17	1.8341744087702898e-17	1.9459166800575915e-17	1.0681632846138002e-17	7.660111241564896e-18	2.6039707859943534e-17	52.69383530906085	55.053480449463954	3.562247890262442	nan	151.22709872170543
998.51835	1149.9066	5.9716294	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.2902775955386709e-15	2.256694723526319e-16	3.845793871355352e-16	5.414798849938261e-16	5.922123170164286e-16	3.1352425331313005e-16	2.2795563168069607e-16	7.924818099463368e-16	67.04974743148651	74.64066873178412	35.52508103782977	16.869825202123387	114.9775013801923
424.06908	948.95069	3.6831644	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	7.251625834015638e-17	9.886791695540278e-18	6.706385135299799e-17	8.42927190065604e-17	7.273341569341154e-17	4.8941637321229477e-17	3.5351081685330925e-17	9.73298042882399e-17	60.09449923536018	64.17593074632362	20.545794921249385	nan	144.8940641912007
715.46802	1181.8493	8.1696085	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.309291855876167e-16	1.581912327927928e-16	1.3417416422514461e-16	2.1595340369832097e-16	2.0343139099605656e-16	1.2969429031780157e-16	8.625911338051939e-17	2.7222614644129994e-16	nan	nan	nan	nan	109.51010679801468
1078.1129	1076.7824	4.6511105	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.514137368942668e-16	1.0091027226487636e-16	2.661559579133809e-16	3.7609975525524377e-16	3.326324488538073e-16	2.0527437603932568e-16	1.708253792159181e-16	4.451193559137589e-16	225.35333836914805	291.5531249016137	386.7193981683848	478.87778581928956	118.75505318839899
907.09407	968.57702	3.2768016	['SII-NII' 'NII-OIII' '' 'NII-SII-OIII' '']	1.0937104289999463e-16	1.9957205687156418e-17	1.2422306980518578e-17	3.1015887918050795e-17	8.029926979132472e-17	1.7891932294640426e-17	1.3123955623410364e-17	1.0745421672787144e-16	76.46664874780345	87.20612074929505	55.053480449463954	45.20353656360243	nan
650.27097	751.98302	4.0306839	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.2568630076610052e-16	4.631424711092048e-17	3.5736039235145716e-17	4.388057912171156e-17	5.940222073217644e-17	2.5600903357152736e-17	1.8279675764558823e-17	7.949037540764472e-17	49.45456708895976	50.435326829649455	nan	nan	131.2856348095592
782.41994	866.56277	5.3482054	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.3706587006993026e-17	1.3343001749793902e-17	6.646799869224969e-18	3.4685108443109795e-17	4.4022976357749684e-17	2.341888927668783e-17	1.1266219166421965e-17	5.891030459983908e-17	nan	nan	nan	nan	114.90003475142952
841.18213	917.80526	5.2337212	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	4.657604805925366e-17	1.9795819677262277e-17	1.1341918328049908e-17	2.791550533315132e-17	3.2601196315465954e-17	1.5109559728409417e-17	1.2805945604741904e-17	4.362600087863353e-17	249.54349564590342	324.56080816314216	443.3706954985972	550.2749836572384	126.51149630280987
1057.3125	714.46526	4.6516152	['SII-NII' 'NII-OIII' '' 'NII-SII-OIII' '']	3.9340097369947594e-16	8.861566721252155e-17	1.155996528205659e-16	8.001285997721086e-17	1.5809526921439402e-16	4.3611313804891486e-17	3.6401546172319384e-17	2.1155862769315008e-16	228.61057390671976	297.33506950263336	397.378676912204	492.0772576519597	nan
943.00224	717.47103	4.2054001	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	9.85789567426853e-18	2.813988116005762e-18	4.747501899842997e-17	2.509094182547778e-18	2.629397310639606e-18	2.2270851496733528e-18	2.820090328744254e-19	3.518585277492461e-18	nan	nan	nan	nan	450.06934167336095
915.5916	513.43893	4.0005001	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	2.236138433339281e-16	5.343766194678035e-17	8.1996852855804e-17	5.768271233586969e-17	1.56865178910081e-16	3.160118243069214e-17	2.6081529905177547e-17	2.0991255556200867e-16	214.07150311753986	276.95713823447386	364.04462136772736	446.0577803567739	nan
401.92279	677.14388	3.9911963	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	5.043758107448822e-17	7.759810401436184e-18	9.297300822447663e-18	1.1449884543960852e-17	1.716033905964837e-17	7.47538936648962e-18	3.9744951774712304e-18	2.2963481451713382e-17	nan	nan	nan	nan	152.85304787490924
395.79267	497.75888	5.1891363	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' '']	3.0854391993261944e-17	8.012145637741014e-18	1.2544999337439033e-17	1.0030168194778302e-17	1.6518913704591385e-18	5.8041053653066814e-18	4.2260628294716205e-18	2.210514414309082e-18	68.89786250137936	76.46664874780345	38.777965313630894	23.95026619987486	nan
